brand,name,city,state,lat,lng,geo_precision,platform,platform_key,platform_loc,ring_status,nearest_pool,nearest_mi,n_pools_in_ring,enrolled_estimate,capacity_observed,utilization_pct,evidence,kind,per_lesson,monthly_price,price_method
Foss,Foss Swim School - Blaine,Blaine,MN,45.1607987,-93.2349489,city_centroid,foss_api,blaine,,prospective,Hoffman Estates,333.37,0,1710,2708,63.1,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - Burnsville,Burnsville,MN,44.7670567,-93.2773887,city_centroid,foss_api,burnsville,,prospective,Hoffman Estates,318.91,0,405,776,52.2,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - Chanhassen,Chanhassen,MN,44.8618403,-93.5307207,city_centroid,foss_api,chanhassen,,prospective,Hoffman Estates,332.86,0,1916,2762,69.4,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - Maple Grove,Maple Grove,MN,45.0984983,-93.4419222,city_centroid,foss_api,maple_grove,,prospective,Hoffman Estates,338.76,0,2354,3505,67.2,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - Otsego,Otsego,MN,45.2812733,-93.614857,city_centroid,foss_api,otsego,,prospective,Hoffman Estates,353.08,0,,,,not_sized,none,,,
Foss,Foss Swim School - Plymouth,Plymouth,MN,45.0065149,-93.46651,city_centroid,foss_api,plymouth,,prospective,Hoffman Estates,335.98,0,1582,2432,65.0,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - Richfield/Edina,Richfield/Edina,MN,44.8650526,-93.3198154,city_centroid,foss_api,richfield,,prospective,Hoffman Estates,324.47,0,2000,3033,65.9,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - Savage,Savage,MN,44.7779041,-93.3356204,city_centroid,foss_api,savage,,prospective,Hoffman Estates,321.69,0,611,1062,57.5,fofnintel_history,derived,31.0,134.23,foss_location_page_quarter_tuition
Foss,Foss Swim School - St. Paul,St. Paul,MN,44.9402711,-93.1966117,city_centroid,foss_api,st_paul,,prospective,Hoffman Estates,322.62,0,1324,2043,64.8,fofnintel_history,derived,31.0,134.23,foss_location_page_quarter_tuition
Foss,Foss Swim School - St. Louis Park,St. Louis Park,MN,44.9475726,-93.3569023,city_centroid,foss_api,stlouispark,,prospective,Hoffman Estates,329.25,0,1117,1964,56.9,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - Vadnais Heights,Vadnais Heights,MN,45.0575339,-93.0738955,city_centroid,foss_api,vadnais_heights,,prospective,Hoffman Estates,322.79,0,1534,2509,61.1,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - Woodbury,Woodbury,MN,44.919896,-92.9339449,city_centroid,foss_api,woodbury,,prospective,Hoffman Estates,311.54,0,1665,2817,59.1,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - Ballwin,Ballwin,MO,38.5961694,-90.5387318,city_centroid,foss_api,ballwin,,prospective,O'Fallon,15.31,0,903,1460,61.8,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - Creve Coeur,Creve Coeur,MO,38.6613007,-90.4423653,city_centroid,foss_api,creve_coeur,,prospective,O'Fallon,16.08,0,643,1144,56.2,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - O'Fallon,O'Fallon,MO,38.7902503,-90.7033292,city_centroid,foss_api,ofallon,,in_ring,O'Fallon,0.83,1,464,915,50.7,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - Rock Hill,Rock Hill,MO,38.609008,-90.3653224,city_centroid,foss_api,rock_hill,,prospective,O'Fallon,21.52,0,1070,1868,57.3,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - St. Charles,St. Charles,MO,38.7877791,-90.6747372,city_centroid,foss_api,st_charles,,in_ring,O'Fallon,1.5,1,571,983,58.1,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - Fargo,Fargo,ND,46.877229,-96.789821,city_centroid,foss_api,fargo,,prospective,Hoffman Estates,540.98,0,789,1387,56.9,fofnintel_history,derived,30.0,129.9,foss_location_page_quarter_tuition
Foss,Foss Swim School - Sun Prairie,Sun Prairie,WI,43.183278,-89.2128297,city_centroid,foss_api,sun_prairie,,prospective,Buffalo Grove,95.4,0,1250,1836,68.1,fofnintel_history,derived,31.0,134.23,foss_location_page_quarter_tuition
Goldfish,Lakeville,,,39.7837304,-100.445882,city_centroid,iclasspro,gsslakeville,1,prospective,Centennial,229.31,0,446,934,47.8,goldfish_calibrated,derived,31.0,134.23,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Pike Creek,,,39.7837304,-100.445882,city_centroid,iclasspro,gsspikecreek,1,prospective,Centennial,229.31,0,1044,1467,71.2,goldfish_calibrated,derived,31.0,134.23,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Hoover,Hoover,AL,33.361067847617,-86.850206597412,street,iclasspro,gsshoover,1,prospective,Sandy Plains,144.9,0,634,832,76.2,goldfish_calibrated,derived,35.0,151.55,iclasspro_class_detail_tuition
Goldfish,Madison,Madison,AL,34.754780756854,-86.73699941104,street,iclasspro,gssmadison,1,prospective,Sandy Plains,138.79,0,541,734,73.7,goldfish_calibrated,derived,40.0,173.2,iclasspro_class_detail_tuition
Goldfish,Montgomery,Montgomery,AL,32.358051477278,-86.163044166019,street,iclasspro,gssmontgomery,1,prospective,Atlanta - North Druid Hills,146.73,0,322,517,62.3,goldfish_calibrated,derived,37.0,160.21,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Rogers NWA,Rogers,AR,36.279682336814,-94.149944509565,street,iclasspro,gssrogersnwa,1,prospective,O'Fallon,255.98,0,715,1046,68.4,goldfish_calibrated,derived,27.0,116.91,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School Ahwatukee,Phoenix,AZ,33.330945311524,-111.980412765579,street,iclasspro,gssahwatukee,1,prospective,Gilbert,10.42,0,362,617,58.7,goldfish_calibrated,derived,28.0,121.24,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School – Gilbert,Gilbert,AZ,33.267351706677,-111.720605865928,street,iclasspro,gssgilbert,1,in_ring,Gilbert,8.88,1,687,925,74.3,goldfish_calibrated,derived,30.0,129.9,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - North Scottsdale,Phoenix,AZ,33.6731,-111.9461,zip_centroid,iclasspro,gssnorthscottsdale,1,prospective,Gilbert,22.19,0,693,990,70.0,goldfish_calibrated,derived,29.0,125.57,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Aliso Viejo,Aliso Viejo,CA,33.6093204247,-117.731398253444,street,iclasspro,gssalisoviejo,1,in_ring,Tustin,8.73,1,584,820,71.2,goldfish_calibrated,derived,40.0,173.2,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Ladera Ranch,Ladera Ranch,CA,33.562528958979,-117.629492796738,street,iclasspro,gssladeraranch,1,prospective,Tustin,14.66,0,419,768,54.6,goldfish_calibrated,derived,40.0,173.2,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Santa Ana,Santa Ana,CA,33.701634423539,-117.885339848109,street,iclasspro,gsssantaana,1,in_ring,Tustin,5.46,2,660,904,73.0,goldfish_calibrated,derived,40.0,173.2,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Centennial East,Aurora,CO,39.601451886677,-104.805743364764,street,iclasspro,gsscentennialeast,1,in_ring,Centennial,2.84,1,708,1019,69.5,goldfish_calibrated,derived,33.0,142.89,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Central Park,Denver,CO,39.788231862505,-104.882175850435,street,iclasspro,gsscentralpark,1,in_ring,Northglenn,9.13,1,703,1008,69.7,goldfish_calibrated,derived,42.0,181.86,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Superior,Superior,CO,39.9789,-105.1456,zip_centroid,iclasspro,gsssuperior,1,prospective,Northglenn,10.18,0,493,923,53.4,goldfish_calibrated,derived,42.0,181.86,iclasspro_class_detail_tuition
Goldfish,Washington Park Swim School LLC,Denver,CO,39.711086288796,-104.983938916043,street,iclasspro,gsswashingtonpark,1,prospective,Northglenn,12.32,0,726,1047,69.3,goldfish_calibrated,derived,42.0,181.86,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Cromwell,Cromwell,CT,41.605497839842,-72.67653150116,street,iclasspro,gsscromwell,1,prospective,Shrewsbury,66.39,0,1053,1507,69.9,goldfish_calibrated,derived,35.0,151.55,iclasspro_class_detail_tuition
Goldfish,Hamden,Hamden,CT,41.373010220259,-72.916912576946,street,iclasspro,gsshamden,1,prospective,Paramus,66.66,0,667,951,70.1,goldfish_calibrated,derived,40.0,173.2,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School – Manchester,Manchester,CT,41.796584829338,-72.552561186746,street,iclasspro,gssmanchester,1,prospective,Shrewsbury,52.81,0,1615,2035,79.4,goldfish_calibrated,derived,35.0,151.55,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Norwalk,Norwalk,CT,41.123157293404,-73.415596576731,street,iclasspro,gssnorwalk,1,prospective,Paramus,36.06,0,586,889,65.9,goldfish_calibrated,derived,35.0,151.55,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Stamford,Stamford,CT,41.082826192552,-73.520075084075,street,iclasspro,gssstamford,1,prospective,Paramus,30.01,0,649,868,74.8,goldfish_calibrated,derived,36.0,155.88,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Bonita Springs,Bonita Springs,FL,26.330257852735,-81.746463891742,street,iclasspro,gssbonitasprings,1,prospective,Pembroke Pines,92.25,0,855,1168,73.2,goldfish_calibrated,derived,34.0,147.22,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Coral Springs,Margate,FL,26.273992163391,-80.199427991398,street,iclasspro,gsscoralsprings,1,prospective,Pembroke Pines,19.47,0,1133,1722,65.8,goldfish_calibrated,derived,30.0,129.9,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Lakewood Ranch,Lakewood Ranch,FL,27.391426153887,-82.441609609294,street,iclasspro,gsslakewoodranch,1,prospective,Pembroke Pines,162.99,0,778,1054,73.8,goldfish_calibrated,derived,32.0,138.56,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Pembroke Pines,Pembroke Pines,FL,26.008500025559,-80.275548724643,street,iclasspro,gsspembrokepines,1,in_ring,Pembroke Pines,1.7,1,1125,1775,63.4,goldfish_calibrated,derived,30.0,129.9,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Royal Palm Beach,Royal Palm Beach,FL,26.680858842016,-80.211307729059,street,iclasspro,gssroyalpalmbeach,1,prospective,Pembroke Pines,46.84,0,955,1436,66.5,goldfish_calibrated,derived,32.0,138.56,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Saint Johns,Saint Johns,FL,30.060110948374,-81.517996748497,street,iclasspro,gsssaintjohns,1,prospective,Pembroke Pines,289.62,0,1017,1432,71.0,goldfish_calibrated,derived,31.0,134.23,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Winter Garden,Winter Garden,FL,28.551015365108,-81.618531689573,street,iclasspro,gsswintergarden,1,prospective,Pembroke Pines,193.39,0,1443,1765,81.8,goldfish_calibrated,derived,32.0,138.56,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Winter Park,Winter Park,FL,28.624534934393,-81.324065036845,street,iclasspro,gsswinterpark,1,prospective,Pembroke Pines,191.35,0,1215,1575,77.1,goldfish_calibrated,derived,32.0,138.56,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School- Decatur,Decatur,GA,33.825110989877,-84.290422102638,street,iclasspro,gssdecatur,1,in_ring,Atlanta - North Druid Hills,2.39,1,850,1289,65.9,goldfish_calibrated,derived,32.5,140.72,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Hamilton Mill,Dacula,GA,34.072703380747,-83.911721079338,street,iclasspro,gsshamiltonmill,1,prospective,Johns Creek,17.81,0,1212,1916,63.3,goldfish_calibrated,derived,32.5,140.72,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Johns Creek,Johns Creek,GA,34.028600941891,-84.189460776395,street,iclasspro,gssjohnscreek,1,in_ring,Johns Creek,2.31,2,1465,1881,77.9,goldfish_calibrated,derived,35.0,151.55,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Roswell Village,Roswell,GA,34.033787730428,-84.341926968169,street,iclasspro,gssroswellvillage,1,in_ring,Roswell,0.71,3,521,899,58.0,goldfish_calibrated,derived,32.5,140.72,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Sandy Springs,Sandy Springs,GA,33.927892909524,-84.379071235575,street,iclasspro,gsssandysprings,1,in_ring,Atlanta - North Druid Hills,7.49,3,900,1302,69.1,goldfish_calibrated,derived,32.5,140.72,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Urbandale,Urbandale,IA,41.627918875142,-93.736456688644,street,iclasspro,gssurbandale,1,prospective,O'Fallon,253.8,0,689,1062,64.9,goldfish_calibrated,derived,31.0,134.23,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Boise,Boise,ID,43.613701135733,-116.284258180834,street,iclasspro,gssboise,1,prospective,Cottonwood Heights,306.99,0,981,1291,76.0,goldfish_calibrated,derived,29.0,125.57,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Nampa,Nampa,ID,43.594920692721,-116.509722696458,street,iclasspro,gssnampa,1,prospective,Cottonwood Heights,314.8,0,925,1121,82.5,goldfish_calibrated,derived,29.0,125.57,iclasspro_class_detail_tuition
Goldfish,Goldfish Algonquin,Algonquin,IL,42.164143157259,-88.33552504171,street,iclasspro,gssalgonquin,1,prospective,Hoffman Estates,12.81,0,772,922,83.7,goldfish_calibrated,derived,35.0,151.55,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Arlington Heights,Arlington Heights,IL,42.114962909946,-87.98399653744,street,iclasspro,gssarlingtonheights,1,in_ring,Buffalo Grove,3.05,2,834,1019,81.8,goldfish_calibrated,derived,35.0,151.55,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Burr Ridge,Burr Ridge,IL,41.761416397902,-87.934916166376,street,iclasspro,gssburrridge,1,in_ring,Naperville,9.32,2,,,,not_sized,none,,,
Goldfish,Goldfish Swim School - Elmhurst,Elmhurst,IL,41.917173338602,-87.938516943332,street,iclasspro,gsselmhurst,1,in_ring,Geneva,7.39,3,906,1204,75.2,goldfish_calibrated,derived,35.0,151.55,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Evanston,Evanston,IL,42.041038379862,-87.700855557527,street,iclasspro,gssevanston,1,in_ring,Wilmette,3.92,4,478,664,72.0,goldfish_calibrated,derived,35.0,151.55,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Glen Ellyn,Glen Ellyn,IL,41.859285878233,-88.065221263738,street,iclasspro,gssglenellyn,1,in_ring,Geneva,0.47,3,897,1083,82.8,goldfish_calibrated,derived,35.0,151.55,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Lincoln Park,Chicago,IL,41.92419441744,-87.669071232465,street,iclasspro,gsslincolnpark,1,in_ring,Chicago - Lincoln Park,0.19,3,1141,1629,70.0,goldfish_calibrated,derived,33.0,142.89,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Mundelein,Mundelein,IL,42.243260089552,-87.994008554331,street,iclasspro,gssmundelein,1,in_ring,Buffalo Grove,6.34,1,1330,1594,83.4,goldfish_calibrated,derived,35.0,151.55,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Naperville,Naperville,IL,41.774775222854,-88.189945005317,street,iclasspro,gssnaperville,1,in_ring,Naperville,4.19,2,1025,1316,77.9,goldfish_calibrated,derived,35.0,151.55,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Northbrook,Northbrook,IL,42.13829481896,-87.855960248343,street,iclasspro,gssnorthbrook,1,in_ring,Buffalo Grove,5.43,3,649,854,76.0,goldfish_calibrated,derived,35.0,151.55,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Park Ridge,Park Ridge,IL,42.019877559795,-87.843333764184,street,iclasspro,gssparkridge,1,in_ring,Niles,2.11,3,601,866,69.4,goldfish_calibrated,derived,35.0,151.55,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Plainfield,Plainfield,IL,41.658667286987,-88.201875927553,street,iclasspro,gssplainfield,1,in_ring,Naperville,7.79,1,1526,1821,83.8,goldfish_calibrated,derived,33.0,142.89,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Roscoe Village,Chicago,IL,41.949517433401,-87.693424229012,street,iclasspro,gssroscoevillage,1,in_ring,Chicago - North Center,0.68,4,1134,1479,76.7,goldfish_calibrated,derived,33.0,142.89,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - St Charles,St. Charles,IL,41.904039442717,-88.274757082547,street,iclasspro,gssstcharles,1,prospective,Glendale Heights,10.19,0,1101,1343,82.0,goldfish_calibrated,derived,35.0,151.55,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Wicker Park,Chicago,IL,41.889809027579,-87.675495814151,street,iclasspro,gsswickerpark,1,in_ring,Chicago - Lincoln Park,2.45,2,1959,2534,77.3,goldfish_calibrated,derived,33.0,142.89,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Carmel,Carmel,IN,39.958664140586,-86.119877491918,street,iclasspro,gsscarmel,1,prospective,Noblesville,10.29,0,1203,2040,59.0,goldfish_calibrated,derived,27.71,120.0,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Fishers,Fishers,IN,39.957479877423,-85.91712215272,street,iclasspro,gssfishers,1,in_ring,Noblesville,2.38,1,802,1383,58.0,goldfish_calibrated,derived,27.71,120.0,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Greenwood,Greenwood,IN,39.605875945625,-86.156393039919,street,iclasspro,gssgreenwood,1,prospective,Noblesville,29.16,0,1054,1842,57.2,goldfish_calibrated,derived,27.71,120.0,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Lenexa,Lenexa,KS,38.972987136535,-94.771634655279,street,iclasspro,gsslenexa,1,prospective,O'Fallon,219.41,0,768,1027,74.8,goldfish_calibrated,derived,32.1,139.0,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Overland Park,Overland Park,KS,38.912842139064,-94.673942032807,street,iclasspro,gssoverlandpark,1,prospective,O'Fallon,214.03,0,1039,1316,79.0,goldfish_calibrated,derived,32.1,139.0,iclasspro_class_detail_tuition
Goldfish,"Goldfish Swim School - Nicholasville Rd., Lex",Lexington,KY,37.999616237619,-84.520569354664,street,iclasspro,gssnicholasvillerdlexington,1,prospective,Noblesville,156.99,0,580,996,58.2,goldfish_calibrated,derived,33.0,142.89,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - St. Matthews,Louisville,KY,38.259289501031,-85.64304859103,street,iclasspro,gssstmatthews,1,prospective,Noblesville,120.59,0,803,1228,65.4,goldfish_calibrated,derived,33.0,142.89,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Braintree,Braintree,MA,42.210863236252,-71.019891586836,street,iclasspro,gssbraintree,1,prospective,Framingham,20.61,0,932,1472,63.3,goldfish_calibrated,derived,37.0,160.21,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Brookline,Brookline,MA,42.333892860779,-71.118419867156,street,iclasspro,gssbrookline,1,prospective,Framingham,14.57,0,999,1340,74.6,goldfish_calibrated,derived,40.0,173.2,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Burlington,Burlington,MA,42.49772820292,-71.224690249287,street,iclasspro,gssburlington,1,prospective,Framingham,15.95,0,1361,1761,77.3,goldfish_calibrated,derived,40.0,173.2,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School – Danvers,Danvers,MA,42.550823582054,-70.937402947017,street,iclasspro,gssdanvers,1,prospective,Methuen,17.59,0,1204,1480,81.4,goldfish_calibrated,derived,38.0,164.54,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Marlborough,Marlborough,MA,42.3509,-71.5434,zip_centroid,iclasspro,gssmarlborough,1,in_ring,Framingham,7.86,1,1343,1857,72.3,goldfish_calibrated,derived,37.0,160.21,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Milford,Milford,MA,42.153665115426,-71.48933925996,street,iclasspro,gssmilford,1,prospective,Framingham,11.53,0,1375,1808,76.1,goldfish_calibrated,derived,42.0,181.86,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Needham,Needham,MA,42.300760465547,-71.212761735514,street,iclasspro,gssneedham,1,in_ring,Framingham,9.65,1,1022,1278,80.0,goldfish_calibrated,derived,40.0,173.2,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School North Attleboro,North Attleboro,MA,41.939690500373,-71.349248700773,street,iclasspro,gssnorthattleboro,1,prospective,Framingham,25.53,0,1309,1692,77.4,goldfish_calibrated,derived,37.0,160.21,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Norwood,Norwood,MA,42.170055733064,-71.192798797895,street,iclasspro,gssnorwood,1,prospective,Framingham,14.27,0,742,1072,69.2,goldfish_calibrated,derived,37.0,160.21,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Rockland,Rockland,MA,42.1593626611,-70.908947316168,street,iclasspro,gssrockland,1,prospective,Framingham,27.18,0,1057,1930,54.8,goldfish_calibrated,derived,34.0,147.22,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Westford,Westford,MA,42.563314964534,-71.421902283895,street,iclasspro,gsswestford,1,prospective,Methuen,17.01,0,,,,not_sized,none,,,
Goldfish,Goldfish Swim School - Columbia,Columbia,MD,39.178459520571,-76.829126258032,street,iclasspro,gsscolumbia,1,in_ring,Columbia,3.37,1,1225,1515,80.9,goldfish_calibrated,derived,42.0,181.86,iclasspro_class_detail_tuition
Goldfish,"Frederick, Maryland",Frederick,MD,39.396076438323,-77.431162378312,street,iclasspro,gssfrederick,1,prospective,Germantown,17.13,0,1147,1658,69.2,goldfish_calibrated,derived,42.0,181.86,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Gaithersburg,Gaithersburg,MD,39.121914814114,-77.235517909382,street,iclasspro,gssgaithersburg,1,in_ring,Germantown,4.53,1,1048,1770,59.2,goldfish_calibrated,derived,40.0,173.2,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Owings Mills,Owings Mills,MD,39.441063453093,-76.775804440255,street,iclasspro,gssowingsmills,1,prospective,Columbia,15.0,0,847,1433,59.1,goldfish_calibrated,derived,33.0,142.89,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Rockville,Rockville,MD,39.061730286006,-77.1241965297,street,iclasspro,gssrockville,1,prospective,Germantown,11.4,0,1219,1634,74.6,goldfish_calibrated,derived,40.0,173.2,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Silver Spring,Silver Spring,MD,39.050603231995,-76.971943804549,street,iclasspro,gsssilverspring,1,prospective,Columbia,14.62,0,1264,1679,75.3,goldfish_calibrated,derived,42.0,181.86,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School Timonium,Timonium,MD,39.443579029806,-76.627528732045,street,iclasspro,gsstimonium,1,prospective,Columbia,18.19,0,801,1442,55.5,goldfish_calibrated,derived,35.0,151.55,iclasspro_class_detail_tuition
Goldfish,Waugh Chapel,Gambrills,MD,39.053122412654,-76.695755506661,street,iclasspro,gsswaughchapel,1,prospective,Columbia,13.75,0,1211,1537,78.8,goldfish_calibrated,derived,42.0,181.86,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School Portland,Portland,ME,43.686859276855,-70.319069364849,street,iclasspro,gssportland,1,prospective,Methuen,78.88,0,1518,1797,84.5,goldfish_calibrated,derived,30.02,130.0,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Ann Arbor,Ann Arbor,MI,42.272101634257,-83.775445877133,street,iclasspro,gssannarbor,1,in_ring,Ann Arbor,1.93,1,892,1126,79.2,goldfish_calibrated,derived,30.02,130.0,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Birmingham,Birmingham,MI,42.5403081669,-83.191556031907,street,iclasspro,gssbirmingham,1,prospective,Sterling Heights,10.61,0,1377,1894,72.7,goldfish_calibrated,derived,30.0,129.9,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Canton,Canton,MI,42.306557708671,-83.47731414332,street,iclasspro,gsscanton,1,prospective,Ann Arbor,14.99,0,1144,1842,62.1,goldfish_calibrated,derived,27.71,120.0,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Clarkston,Clarkston,MI,42.727313029619,-83.381719634153,street,iclasspro,gssclarkston,1,prospective,Sterling Heights,21.29,0,946,1294,73.1,goldfish_calibrated,derived,30.0,129.9,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Farmington Hills,Farmington Hills,MI,42.455266564921,-83.434269529218,street,iclasspro,gssfarmingtonhills,1,prospective,Ann Arbor,21.97,0,1085,1783,60.9,goldfish_calibrated,derived,27.71,120.0,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Grand Rapids,Grand  Rapids,MI,42.911899767397,-85.508134442568,street,iclasspro,gssgrandrapids,1,prospective,Ann Arbor,100.14,0,924,1390,66.5,goldfish_calibrated,derived,29.0,125.57,iclasspro_class_detail_tuition
Goldfish,Grandville,Grandville,MI,42.875280593817,-85.762454228722,street,iclasspro,gssgrandville,1,prospective,Ann Arbor,110.81,0,1033,1613,64.0,goldfish_calibrated,derived,29.0,125.57,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School Knapps Crossing,Grand Rapids,MI,43.004320568365,-85.590046678114,street,iclasspro,gssknappscrossing,1,prospective,Ann Arbor,106.78,0,991,1367,72.5,goldfish_calibrated,derived,29.0,125.57,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Macomb,Macomb,MI,42.628595880558,-82.938550089282,street,iclasspro,gssmacomb,1,in_ring,Sterling Heights,3.67,1,1133,2024,56.0,goldfish_calibrated,derived,27.71,120.0,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Okemos,Okemos,MI,42.728769194556,-84.409147131198,street,iclasspro,gssokemos,1,prospective,Ann Arbor,46.96,0,1071,1480,72.4,goldfish_calibrated,derived,30.02,130.0,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Rochester,Rochester,MI,42.677169133062,-83.122287084008,street,iclasspro,gssrochester,1,in_ring,Sterling Heights,8.17,1,1123,1699,66.1,goldfish_calibrated,derived,27.71,120.0,iclasspro_class_detail_tuition
Goldfish,West Bloomfield,West Bloomfield,MI,42.545814144,-83.360782579368,street,iclasspro,gsswestbloomfield,1,prospective,Sterling Heights,18.75,0,984,1804,54.5,goldfish_calibrated,derived,30.0,129.9,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Eagan,Eagan,MN,44.83143187861,-93.163475447476,street,iclasspro,gsseagan,1,prospective,Hoffman Estates,316.88,0,399,709,56.3,goldfish_calibrated,derived,31.0,134.23,iclasspro_class_detail_tuition
Goldfish,Goldfish Swim School - Minnetonka,Minnetonka,MN,44.92003213883,-93.503178164444,street,iclasspro,gssminnetonka,1,prospective,Hoffman Estates,334.01,0,1031,1775,58.1,goldfish_calibrated,derived,30.0,129.9,iclasspro_class_detail_tuition
